image_id,image_path,ethnic_group,ethnic_group_zh,label_letter
Tibetan_0469,data/服饰2/民族服饰/藏族/藏族服饰 (520).jpeg,Tibetan,藏族,E
Tibetan_0470,data/服饰2/民族服饰/藏族/藏族服饰 (521).jpeg,Tibetan,藏族,E
Tibetan_0471,data/服饰2/民族服饰/藏族/藏族服饰 (522).jpeg,Tibetan,藏族,E
Tibetan_0472,data/服饰2/民族服饰/藏族/藏族服饰 (523).jpeg,Tibetan,藏族,E
Tibetan_0473,data/服饰2/民族服饰/藏族/藏族服饰 (524).jpeg,Tibetan,藏族,E
Tibetan_0474,data/服饰2/民族服饰/藏族/藏族服饰 (525).jpeg,Tibetan,藏族,E
Tibetan_0475,data/服饰2/民族服饰/藏族/藏族服饰 (526).jpeg,Tibetan,藏族,E
Tibetan_0476,data/服饰2/民族服饰/藏族/藏族服饰 (527).jpeg,Tibetan,藏族,E
Tibetan_0477,data/服饰2/民族服饰/藏族/藏族服饰 (528).jpeg,Tibetan,藏族,E
Tibetan_0478,data/服饰2/民族服饰/藏族/藏族服饰 (529).jpeg,Tibetan,藏族,E
Tibetan_0479,data/服饰2/民族服饰/藏族/藏族服饰 (53).jpeg,Tibetan,藏族,E
Tibetan_0480,data/服饰2/民族服饰/藏族/藏族服饰 (530).jpeg,Tibetan,藏族,E
Tibetan_0481,data/服饰2/民族服饰/藏族/藏族服饰 (531).jpeg,Tibetan,藏族,E
Tibetan_0482,data/服饰2/民族服饰/藏族/藏族服饰 (532).jpeg,Tibetan,藏族,E
Tibetan_0483,data/服饰2/民族服饰/藏族/藏族服饰 (533).jpeg,Tibetan,藏族,E
Tibetan_0484,data/服饰2/民族服饰/藏族/藏族服饰 (534).jpeg,Tibetan,藏族,E
Tibetan_0485,data/服饰2/民族服饰/藏族/藏族服饰 (535).jpeg,Tibetan,藏族,E
Tibetan_0486,data/服饰2/民族服饰/藏族/藏族服饰 (536).jpeg,Tibetan,藏族,E
Tibetan_0487,data/服饰2/民族服饰/藏族/藏族服饰 (537).jpeg,Tibetan,藏族,E
Tibetan_0488,data/服饰2/民族服饰/藏族/藏族服饰 (538).jpeg,Tibetan,藏族,E
Tibetan_0489,data/服饰2/民族服饰/藏族/藏族服饰 (539).jpeg,Tibetan,藏族,E
Tibetan_0490,data/服饰2/民族服饰/藏族/藏族服饰 (54).jpeg,Tibetan,藏族,E
Tibetan_0491,data/服饰2/民族服饰/藏族/藏族服饰 (540).jpeg,Tibetan,藏族,E
Tibetan_0492,data/服饰2/民族服饰/藏族/藏族服饰 (541).jpeg,Tibetan,藏族,E
Tibetan_0493,data/服饰2/民族服饰/藏族/藏族服饰 (542).jpeg,Tibetan,藏族,E
Tibetan_0494,data/服饰2/民族服饰/藏族/藏族服饰 (543).jpeg,Tibetan,藏族,E
Tibetan_0495,data/服饰2/民族服饰/藏族/藏族服饰 (544).jpeg,Tibetan,藏族,E
Tibetan_0496,data/服饰2/民族服饰/藏族/藏族服饰 (545).jpeg,Tibetan,藏族,E
Tibetan_0497,data/服饰2/民族服饰/藏族/藏族服饰 (546).jpeg,Tibetan,藏族,E
Tibetan_0498,data/服饰2/民族服饰/藏族/藏族服饰 (547).jpeg,Tibetan,藏族,E
Tibetan_0499,data/服饰2/民族服饰/藏族/藏族服饰 (548).jpeg,Tibetan,藏族,E
Tibetan_0500,data/服饰2/民族服饰/藏族/藏族服饰 (549).jpeg,Tibetan,藏族,E
Tibetan_0501,data/服饰2/民族服饰/藏族/藏族服饰 (55).jpeg,Tibetan,藏族,E
Tibetan_0502,data/服饰2/民族服饰/藏族/藏族服饰 (550).jpeg,Tibetan,藏族,E
Tibetan_0503,data/服饰2/民族服饰/藏族/藏族服饰 (551).jpeg,Tibetan,藏族,E
Tibetan_0504,data/服饰2/民族服饰/藏族/藏族服饰 (552).jpeg,Tibetan,藏族,E
Tibetan_0505,data/服饰2/民族服饰/藏族/藏族服饰 (553).jpeg,Tibetan,藏族,E
Tibetan_0506,data/服饰2/民族服饰/藏族/藏族服饰 (554).jpeg,Tibetan,藏族,E
Tibetan_0507,data/服饰2/民族服饰/藏族/藏族服饰 (555).jpeg,Tibetan,藏族,E
Tibetan_0508,data/服饰2/民族服饰/藏族/藏族服饰 (556).jpeg,Tibetan,藏族,E
Tibetan_0509,data/服饰2/民族服饰/藏族/藏族服饰 (557).jpeg,Tibetan,藏族,E
Tibetan_0510,data/服饰2/民族服饰/藏族/藏族服饰 (558).jpeg,Tibetan,藏族,E
Tibetan_0511,data/服饰2/民族服饰/藏族/藏族服饰 (559).jpeg,Tibetan,藏族,E
Tibetan_0512,data/服饰2/民族服饰/藏族/藏族服饰 (56).jpeg,Tibetan,藏族,E
Tibetan_0513,data/服饰2/民族服饰/藏族/藏族服饰 (560).jpeg,Tibetan,藏族,E
Tibetan_0514,data/服饰2/民族服饰/藏族/藏族服饰 (561).jpeg,Tibetan,藏族,E
Tibetan_0515,data/服饰2/民族服饰/藏族/藏族服饰 (562).jpeg,Tibetan,藏族,E
Tibetan_0516,data/服饰2/民族服饰/藏族/藏族服饰 (563).jpeg,Tibetan,藏族,E
Tibetan_0517,data/服饰2/民族服饰/藏族/藏族服饰 (564).jpeg,Tibetan,藏族,E
Tibetan_0518,data/服饰2/民族服饰/藏族/藏族服饰 (565).jpeg,Tibetan,藏族,E
Tibetan_0519,data/服饰2/民族服饰/藏族/藏族服饰 (566).jpeg,Tibetan,藏族,E
Tibetan_0520,data/服饰2/民族服饰/藏族/藏族服饰 (567).jpeg,Tibetan,藏族,E
Tibetan_0521,data/服饰2/民族服饰/藏族/藏族服饰 (568).jpeg,Tibetan,藏族,E
Tibetan_0522,data/服饰2/民族服饰/藏族/藏族服饰 (569).jpeg,Tibetan,藏族,E
Tibetan_0523,data/服饰2/民族服饰/藏族/藏族服饰 (57).jpeg,Tibetan,藏族,E
Tibetan_0524,data/服饰2/民族服饰/藏族/藏族服饰 (570).jpeg,Tibetan,藏族,E
Tibetan_0525,data/服饰2/民族服饰/藏族/藏族服饰 (571).jpeg,Tibetan,藏族,E
Tibetan_0526,data/服饰2/民族服饰/藏族/藏族服饰 (572).jpeg,Tibetan,藏族,E
Tibetan_0527,data/服饰2/民族服饰/藏族/藏族服饰 (573).jpeg,Tibetan,藏族,E
Tibetan_0528,data/服饰2/民族服饰/藏族/藏族服饰 (574).jpeg,Tibetan,藏族,E
Tibetan_0529,data/服饰2/民族服饰/藏族/藏族服饰 (575).jpeg,Tibetan,藏族,E
Tibetan_0530,data/服饰2/民族服饰/藏族/藏族服饰 (576).jpeg,Tibetan,藏族,E
Tibetan_0531,data/服饰2/民族服饰/藏族/藏族服饰 (577).jpeg,Tibetan,藏族,E
Tibetan_0532,data/服饰2/民族服饰/藏族/藏族服饰 (578).jpeg,Tibetan,藏族,E
Tibetan_0533,data/服饰2/民族服饰/藏族/藏族服饰 (579).jpeg,Tibetan,藏族,E
Tibetan_0534,data/服饰2/民族服饰/藏族/藏族服饰 (58).jpeg,Tibetan,藏族,E
Tibetan_0535,data/服饰2/民族服饰/藏族/藏族服饰 (580).jpeg,Tibetan,藏族,E
Tibetan_0536,data/服饰2/民族服饰/藏族/藏族服饰 (581).jpeg,Tibetan,藏族,E
Tibetan_0537,data/服饰2/民族服饰/藏族/藏族服饰 (582).jpeg,Tibetan,藏族,E
Tibetan_0538,data/服饰2/民族服饰/藏族/藏族服饰 (583).jpeg,Tibetan,藏族,E
Tibetan_0539,data/服饰2/民族服饰/藏族/藏族服饰 (584).jpeg,Tibetan,藏族,E
Tibetan_0540,data/服饰2/民族服饰/藏族/藏族服饰 (585).jpeg,Tibetan,藏族,E
Tibetan_0541,data/服饰2/民族服饰/藏族/藏族服饰 (586).jpeg,Tibetan,藏族,E
Tibetan_0542,data/服饰2/民族服饰/藏族/藏族服饰 (587).jpeg,Tibetan,藏族,E
Tibetan_0543,data/服饰2/民族服饰/藏族/藏族服饰 (588).jpeg,Tibetan,藏族,E
Tibetan_0544,data/服饰2/民族服饰/藏族/藏族服饰 (589).jpeg,Tibetan,藏族,E
Tibetan_0545,data/服饰2/民族服饰/藏族/藏族服饰 (59).jpeg,Tibetan,藏族,E
Tibetan_0546,data/服饰2/民族服饰/藏族/藏族服饰 (590).jpeg,Tibetan,藏族,E
Tibetan_0547,data/服饰2/民族服饰/藏族/藏族服饰 (591).jpeg,Tibetan,藏族,E
Tibetan_0548,data/服饰2/民族服饰/藏族/藏族服饰 (592).jpeg,Tibetan,藏族,E
Tibetan_0549,data/服饰2/民族服饰/藏族/藏族服饰 (593).jpeg,Tibetan,藏族,E
Tibetan_0550,data/服饰2/民族服饰/藏族/藏族服饰 (594).jpeg,Tibetan,藏族,E
Tibetan_0551,data/服饰2/民族服饰/藏族/藏族服饰 (595).jpeg,Tibetan,藏族,E
Tibetan_0552,data/服饰2/民族服饰/藏族/藏族服饰 (596).jpeg,Tibetan,藏族,E
Tibetan_0553,data/服饰2/民族服饰/藏族/藏族服饰 (597).jpeg,Tibetan,藏族,E
Tibetan_0554,data/服饰2/民族服饰/藏族/藏族服饰 (598).jpeg,Tibetan,藏族,E
Tibetan_0555,data/服饰2/民族服饰/藏族/藏族服饰 (599).jpeg,Tibetan,藏族,E
Tibetan_0556,data/服饰2/民族服饰/藏族/藏族服饰 (6).jpeg,Tibetan,藏族,E
Tibetan_0557,data/服饰2/民族服饰/藏族/藏族服饰 (60).jpeg,Tibetan,藏族,E
Tibetan_0558,data/服饰2/民族服饰/藏族/藏族服饰 (600).jpeg,Tibetan,藏族,E
Tibetan_0559,data/服饰2/民族服饰/藏族/藏族服饰 (61).jpeg,Tibetan,藏族,E
Tibetan_0560,data/服饰2/民族服饰/藏族/藏族服饰 (62).jpeg,Tibetan,藏族,E
Tibetan_0561,data/服饰2/民族服饰/藏族/藏族服饰 (63).jpeg,Tibetan,藏族,E
Tibetan_0562,data/服饰2/民族服饰/藏族/藏族服饰 (64).jpeg,Tibetan,藏族,E
Tibetan_0563,data/服饰2/民族服饰/藏族/藏族服饰 (65).jpeg,Tibetan,藏族,E
Tibetan_0564,data/服饰2/民族服饰/藏族/藏族服饰 (66).jpeg,Tibetan,藏族,E
Tibetan_0565,data/服饰2/民族服饰/藏族/藏族服饰 (67).jpeg,Tibetan,藏族,E
Tibetan_0566,data/服饰2/民族服饰/藏族/藏族服饰 (68).jpeg,Tibetan,藏族,E
Tibetan_0567,data/服饰2/民族服饰/藏族/藏族服饰 (69).jpeg,Tibetan,藏族,E
Tibetan_0568,data/服饰2/民族服饰/藏族/藏族服饰 (7).jpeg,Tibetan,藏族,E
Tibetan_0569,data/服饰2/民族服饰/藏族/藏族服饰 (70).jpeg,Tibetan,藏族,E
Tibetan_0570,data/服饰2/民族服饰/藏族/藏族服饰 (71).jpeg,Tibetan,藏族,E
Tibetan_0571,data/服饰2/民族服饰/藏族/藏族服饰 (72).jpeg,Tibetan,藏族,E
Tibetan_0572,data/服饰2/民族服饰/藏族/藏族服饰 (73).jpeg,Tibetan,藏族,E
Tibetan_0573,data/服饰2/民族服饰/藏族/藏族服饰 (74).jpeg,Tibetan,藏族,E
Tibetan_0574,data/服饰2/民族服饰/藏族/藏族服饰 (75).jpeg,Tibetan,藏族,E
Tibetan_0575,data/服饰2/民族服饰/藏族/藏族服饰 (76).jpeg,Tibetan,藏族,E
Tibetan_0576,data/服饰2/民族服饰/藏族/藏族服饰 (77).jpeg,Tibetan,藏族,E
Tibetan_0577,data/服饰2/民族服饰/藏族/藏族服饰 (78).jpeg,Tibetan,藏族,E
Tibetan_0578,data/服饰2/民族服饰/藏族/藏族服饰 (79).jpeg,Tibetan,藏族,E
Tibetan_0579,data/服饰2/民族服饰/藏族/藏族服饰 (8).jpeg,Tibetan,藏族,E
Tibetan_0580,data/服饰2/民族服饰/藏族/藏族服饰 (80).jpeg,Tibetan,藏族,E
Tibetan_0581,data/服饰2/民族服饰/藏族/藏族服饰 (81).jpeg,Tibetan,藏族,E
Tibetan_0582,data/服饰2/民族服饰/藏族/藏族服饰 (82).jpeg,Tibetan,藏族,E
Tibetan_0583,data/服饰2/民族服饰/藏族/藏族服饰 (83).jpeg,Tibetan,藏族,E
Tibetan_0584,data/服饰2/民族服饰/藏族/藏族服饰 (84).jpeg,Tibetan,藏族,E
Tibetan_0585,data/服饰2/民族服饰/藏族/藏族服饰 (85).jpeg,Tibetan,藏族,E
Tibetan_0586,data/服饰2/民族服饰/藏族/藏族服饰 (86).jpeg,Tibetan,藏族,E
Tibetan_0587,data/服饰2/民族服饰/藏族/藏族服饰 (87).jpeg,Tibetan,藏族,E
Tibetan_0588,data/服饰2/民族服饰/藏族/藏族服饰 (88).jpeg,Tibetan,藏族,E
Tibetan_0589,data/服饰2/民族服饰/藏族/藏族服饰 (89).jpeg,Tibetan,藏族,E
Tibetan_0590,data/服饰2/民族服饰/藏族/藏族服饰 (9).jpeg,Tibetan,藏族,E
Tibetan_0591,data/服饰2/民族服饰/藏族/藏族服饰 (90).jpeg,Tibetan,藏族,E
Tibetan_0592,data/服饰2/民族服饰/藏族/藏族服饰 (91).jpeg,Tibetan,藏族,E
Tibetan_0593,data/服饰2/民族服饰/藏族/藏族服饰 (92).jpeg,Tibetan,藏族,E
Tibetan_0594,data/服饰2/民族服饰/藏族/藏族服饰 (93).jpeg,Tibetan,藏族,E
Tibetan_0595,data/服饰2/民族服饰/藏族/藏族服饰 (94).jpeg,Tibetan,藏族,E
Tibetan_0596,data/服饰2/民族服饰/藏族/藏族服饰 (95).jpeg,Tibetan,藏族,E
Tibetan_0597,data/服饰2/民族服饰/藏族/藏族服饰 (96).jpeg,Tibetan,藏族,E
Tibetan_0598,data/服饰2/民族服饰/藏族/藏族服饰 (97).jpeg,Tibetan,藏族,E
Tibetan_0599,data/服饰2/民族服饰/藏族/藏族服饰 (98).jpeg,Tibetan,藏族,E
Tibetan_0600,data/服饰2/民族服饰/藏族/藏族服饰 (99).jpeg,Tibetan,藏族,E
Yi_0001,data/服饰2/民族服饰/彝族/彝族服饰 (1).jpeg,Yi,彝族,C
Yi_0002,data/服饰2/民族服饰/彝族/彝族服饰 (10).jpeg,Yi,彝族,C
Yi_0003,data/服饰2/民族服饰/彝族/彝族服饰 (100).jpeg,Yi,彝族,C
Yi_0004,data/服饰2/民族服饰/彝族/彝族服饰 (101).jpeg,Yi,彝族,C
Yi_0005,data/服饰2/民族服饰/彝族/彝族服饰 (102).jpeg,Yi,彝族,C
Yi_0006,data/服饰2/民族服饰/彝族/彝族服饰 (103).jpeg,Yi,彝族,C
Yi_0007,data/服饰2/民族服饰/彝族/彝族服饰 (104).jpeg,Yi,彝族,C
Yi_0008,data/服饰2/民族服饰/彝族/彝族服饰 (105).jpeg,Yi,彝族,C
Yi_0009,data/服饰2/民族服饰/彝族/彝族服饰 (106).jpeg,Yi,彝族,C
Yi_0010,data/服饰2/民族服饰/彝族/彝族服饰 (107).jpeg,Yi,彝族,C
Yi_0011,data/服饰2/民族服饰/彝族/彝族服饰 (108).jpeg,Yi,彝族,C
Yi_0012,data/服饰2/民族服饰/彝族/彝族服饰 (109).jpeg,Yi,彝族,C
Yi_0013,data/服饰2/民族服饰/彝族/彝族服饰 (11).jpeg,Yi,彝族,C
Yi_0014,data/服饰2/民族服饰/彝族/彝族服饰 (110).jpeg,Yi,彝族,C
Yi_0015,data/服饰2/民族服饰/彝族/彝族服饰 (111).jpeg,Yi,彝族,C
Yi_0016,data/服饰2/民族服饰/彝族/彝族服饰 (112).jpeg,Yi,彝族,C
Yi_0017,data/服饰2/民族服饰/彝族/彝族服饰 (113).jpeg,Yi,彝族,C
Yi_0018,data/服饰2/民族服饰/彝族/彝族服饰 (114).jpeg,Yi,彝族,C
Yi_0019,data/服饰2/民族服饰/彝族/彝族服饰 (115).jpeg,Yi,彝族,C
Yi_0020,data/服饰2/民族服饰/彝族/彝族服饰 (116).jpeg,Yi,彝族,C
Yi_0021,data/服饰2/民族服饰/彝族/彝族服饰 (117).jpeg,Yi,彝族,C
Yi_0022,data/服饰2/民族服饰/彝族/彝族服饰 (118).jpeg,Yi,彝族,C
Yi_0023,data/服饰2/民族服饰/彝族/彝族服饰 (119).jpeg,Yi,彝族,C
Yi_0024,data/服饰2/民族服饰/彝族/彝族服饰 (12).jpeg,Yi,彝族,C
Yi_0025,data/服饰2/民族服饰/彝族/彝族服饰 (120).jpeg,Yi,彝族,C
Yi_0026,data/服饰2/民族服饰/彝族/彝族服饰 (121).jpeg,Yi,彝族,C
Yi_0027,data/服饰2/民族服饰/彝族/彝族服饰 (122).jpeg,Yi,彝族,C
Yi_0028,data/服饰2/民族服饰/彝族/彝族服饰 (123).jpeg,Yi,彝族,C
Yi_0029,data/服饰2/民族服饰/彝族/彝族服饰 (124).jpeg,Yi,彝族,C
Yi_0030,data/服饰2/民族服饰/彝族/彝族服饰 (125).jpeg,Yi,彝族,C
Yi_0031,data/服饰2/民族服饰/彝族/彝族服饰 (126).jpeg,Yi,彝族,C
Yi_0032,data/服饰2/民族服饰/彝族/彝族服饰 (127).jpeg,Yi,彝族,C
Yi_0033,data/服饰2/民族服饰/彝族/彝族服饰 (128).jpeg,Yi,彝族,C
Yi_0034,data/服饰2/民族服饰/彝族/彝族服饰 (129).jpeg,Yi,彝族,C
Yi_0035,data/服饰2/民族服饰/彝族/彝族服饰 (13).jpeg,Yi,彝族,C
Yi_0036,data/服饰2/民族服饰/彝族/彝族服饰 (130).jpeg,Yi,彝族,C
Yi_0037,data/服饰2/民族服饰/彝族/彝族服饰 (131).jpeg,Yi,彝族,C
Yi_0038,data/服饰2/民族服饰/彝族/彝族服饰 (132).jpeg,Yi,彝族,C
Yi_0039,data/服饰2/民族服饰/彝族/彝族服饰 (133).jpeg,Yi,彝族,C
Yi_0040,data/服饰2/民族服饰/彝族/彝族服饰 (134).jpeg,Yi,彝族,C
Yi_0041,data/服饰2/民族服饰/彝族/彝族服饰 (135).jpeg,Yi,彝族,C
Yi_0042,data/服饰2/民族服饰/彝族/彝族服饰 (136).jpeg,Yi,彝族,C
Yi_0043,data/服饰2/民族服饰/彝族/彝族服饰 (137).jpeg,Yi,彝族,C
Yi_0044,data/服饰2/民族服饰/彝族/彝族服饰 (138).jpeg,Yi,彝族,C
Yi_0045,data/服饰2/民族服饰/彝族/彝族服饰 (139).jpeg,Yi,彝族,C
Yi_0046,data/服饰2/民族服饰/彝族/彝族服饰 (14).jpeg,Yi,彝族,C
Yi_0047,data/服饰2/民族服饰/彝族/彝族服饰 (140).jpeg,Yi,彝族,C
Yi_0048,data/服饰2/民族服饰/彝族/彝族服饰 (141).jpeg,Yi,彝族,C
Yi_0049,data/服饰2/民族服饰/彝族/彝族服饰 (142).jpeg,Yi,彝族,C
Yi_0050,data/服饰2/民族服饰/彝族/彝族服饰 (143).jpeg,Yi,彝族,C
Yi_0051,data/服饰2/民族服饰/彝族/彝族服饰 (144).jpeg,Yi,彝族,C
Yi_0052,data/服饰2/民族服饰/彝族/彝族服饰 (145).jpeg,Yi,彝族,C
Yi_0053,data/服饰2/民族服饰/彝族/彝族服饰 (146).jpeg,Yi,彝族,C
Yi_0054,data/服饰2/民族服饰/彝族/彝族服饰 (147).jpeg,Yi,彝族,C
Yi_0055,data/服饰2/民族服饰/彝族/彝族服饰 (148).jpeg,Yi,彝族,C
Yi_0056,data/服饰2/民族服饰/彝族/彝族服饰 (149).jpeg,Yi,彝族,C
Yi_0057,data/服饰2/民族服饰/彝族/彝族服饰 (15).jpeg,Yi,彝族,C
Yi_0058,data/服饰2/民族服饰/彝族/彝族服饰 (150).jpeg,Yi,彝族,C
Yi_0059,data/服饰2/民族服饰/彝族/彝族服饰 (151).jpeg,Yi,彝族,C
Yi_0060,data/服饰2/民族服饰/彝族/彝族服饰 (152).jpeg,Yi,彝族,C
Yi_0061,data/服饰2/民族服饰/彝族/彝族服饰 (153).jpeg,Yi,彝族,C
Yi_0062,data/服饰2/民族服饰/彝族/彝族服饰 (154).jpeg,Yi,彝族,C
Yi_0063,data/服饰2/民族服饰/彝族/彝族服饰 (155).jpeg,Yi,彝族,C
Yi_0064,data/服饰2/民族服饰/彝族/彝族服饰 (156).jpeg,Yi,彝族,C
Yi_0065,data/服饰2/民族服饰/彝族/彝族服饰 (157).jpeg,Yi,彝族,C
Yi_0066,data/服饰2/民族服饰/彝族/彝族服饰 (158).jpeg,Yi,彝族,C
Yi_0067,data/服饰2/民族服饰/彝族/彝族服饰 (159).jpeg,Yi,彝族,C
Yi_0068,data/服饰2/民族服饰/彝族/彝族服饰 (16).jpeg,Yi,彝族,C
Yi_0069,data/服饰2/民族服饰/彝族/彝族服饰 (160).jpeg,Yi,彝族,C
Yi_0070,data/服饰2/民族服饰/彝族/彝族服饰 (161).jpeg,Yi,彝族,C
Yi_0071,data/服饰2/民族服饰/彝族/彝族服饰 (162).jpeg,Yi,彝族,C
Yi_0072,data/服饰2/民族服饰/彝族/彝族服饰 (163).jpeg,Yi,彝族,C
Yi_0073,data/服饰2/民族服饰/彝族/彝族服饰 (164).jpeg,Yi,彝族,C
Yi_0074,data/服饰2/民族服饰/彝族/彝族服饰 (165).jpeg,Yi,彝族,C
Yi_0075,data/服饰2/民族服饰/彝族/彝族服饰 (166).jpeg,Yi,彝族,C
Yi_0076,data/服饰2/民族服饰/彝族/彝族服饰 (167).jpeg,Yi,彝族,C
Yi_0077,data/服饰2/民族服饰/彝族/彝族服饰 (168).jpeg,Yi,彝族,C
Yi_0078,data/服饰2/民族服饰/彝族/彝族服饰 (169).jpeg,Yi,彝族,C
Yi_0079,data/服饰2/民族服饰/彝族/彝族服饰 (17).jpeg,Yi,彝族,C
Yi_0080,data/服饰2/民族服饰/彝族/彝族服饰 (170).jpeg,Yi,彝族,C
Yi_0081,data/服饰2/民族服饰/彝族/彝族服饰 (171).jpeg,Yi,彝族,C
Yi_0082,data/服饰2/民族服饰/彝族/彝族服饰 (172).jpeg,Yi,彝族,C
Yi_0083,data/服饰2/民族服饰/彝族/彝族服饰 (173).jpeg,Yi,彝族,C
Yi_0084,data/服饰2/民族服饰/彝族/彝族服饰 (174).jpeg,Yi,彝族,C
Yi_0085,data/服饰2/民族服饰/彝族/彝族服饰 (175).jpeg,Yi,彝族,C
Yi_0086,data/服饰2/民族服饰/彝族/彝族服饰 (176).jpeg,Yi,彝族,C
Yi_0087,data/服饰2/民族服饰/彝族/彝族服饰 (177).jpeg,Yi,彝族,C
Yi_0088,data/服饰2/民族服饰/彝族/彝族服饰 (178).jpeg,Yi,彝族,C
Yi_0089,data/服饰2/民族服饰/彝族/彝族服饰 (179).jpeg,Yi,彝族,C
Yi_0090,data/服饰2/民族服饰/彝族/彝族服饰 (18).jpeg,Yi,彝族,C
Yi_0091,data/服饰2/民族服饰/彝族/彝族服饰 (180).jpeg,Yi,彝族,C
Yi_0092,data/服饰2/民族服饰/彝族/彝族服饰 (181).jpeg,Yi,彝族,C
Yi_0093,data/服饰2/民族服饰/彝族/彝族服饰 (182).jpeg,Yi,彝族,C
Yi_0094,data/服饰2/民族服饰/彝族/彝族服饰 (183).jpeg,Yi,彝族,C
Yi_0095,data/服饰2/民族服饰/彝族/彝族服饰 (184).jpeg,Yi,彝族,C
Yi_0096,data/服饰2/民族服饰/彝族/彝族服饰 (185).jpeg,Yi,彝族,C
Yi_0097,data/服饰2/民族服饰/彝族/彝族服饰 (186).jpeg,Yi,彝族,C
Yi_0098,data/服饰2/民族服饰/彝族/彝族服饰 (187).jpeg,Yi,彝族,C
Yi_0099,data/服饰2/民族服饰/彝族/彝族服饰 (188).jpeg,Yi,彝族,C
Yi_0100,data/服饰2/民族服饰/彝族/彝族服饰 (189).jpeg,Yi,彝族,C
Yi_0101,data/服饰2/民族服饰/彝族/彝族服饰 (19).jpeg,Yi,彝族,C
Yi_0102,data/服饰2/民族服饰/彝族/彝族服饰 (190).jpeg,Yi,彝族,C
Yi_0103,data/服饰2/民族服饰/彝族/彝族服饰 (191).jpeg,Yi,彝族,C
Yi_0104,data/服饰2/民族服饰/彝族/彝族服饰 (192).jpeg,Yi,彝族,C
Yi_0105,data/服饰2/民族服饰/彝族/彝族服饰 (193).jpeg,Yi,彝族,C
Yi_0106,data/服饰2/民族服饰/彝族/彝族服饰 (194).jpeg,Yi,彝族,C
Yi_0107,data/服饰2/民族服饰/彝族/彝族服饰 (195).jpeg,Yi,彝族,C
Yi_0108,data/服饰2/民族服饰/彝族/彝族服饰 (196).jpeg,Yi,彝族,C
Yi_0109,data/服饰2/民族服饰/彝族/彝族服饰 (197).jpeg,Yi,彝族,C
Yi_0110,data/服饰2/民族服饰/彝族/彝族服饰 (198).jpeg,Yi,彝族,C
Yi_0111,data/服饰2/民族服饰/彝族/彝族服饰 (199).jpeg,Yi,彝族,C
Yi_0112,data/服饰2/民族服饰/彝族/彝族服饰 (2).jpeg,Yi,彝族,C
Yi_0113,data/服饰2/民族服饰/彝族/彝族服饰 (20).jpeg,Yi,彝族,C
Yi_0114,data/服饰2/民族服饰/彝族/彝族服饰 (200).jpeg,Yi,彝族,C
Yi_0115,data/服饰2/民族服饰/彝族/彝族服饰 (201).jpeg,Yi,彝族,C
Yi_0116,data/服饰2/民族服饰/彝族/彝族服饰 (202).jpeg,Yi,彝族,C
Yi_0117,data/服饰2/民族服饰/彝族/彝族服饰 (203).jpeg,Yi,彝族,C
Yi_0118,data/服饰2/民族服饰/彝族/彝族服饰 (204).jpeg,Yi,彝族,C
Yi_0119,data/服饰2/民族服饰/彝族/彝族服饰 (205).jpeg,Yi,彝族,C
Yi_0120,data/服饰2/民族服饰/彝族/彝族服饰 (206).jpeg,Yi,彝族,C
Yi_0121,data/服饰2/民族服饰/彝族/彝族服饰 (207).jpeg,Yi,彝族,C
Yi_0122,data/服饰2/民族服饰/彝族/彝族服饰 (208).jpeg,Yi,彝族,C
Yi_0123,data/服饰2/民族服饰/彝族/彝族服饰 (209).jpeg,Yi,彝族,C
Yi_0124,data/服饰2/民族服饰/彝族/彝族服饰 (21).jpeg,Yi,彝族,C
Yi_0125,data/服饰2/民族服饰/彝族/彝族服饰 (210).jpeg,Yi,彝族,C
Yi_0126,data/服饰2/民族服饰/彝族/彝族服饰 (211).jpeg,Yi,彝族,C
Yi_0127,data/服饰2/民族服饰/彝族/彝族服饰 (212).jpeg,Yi,彝族,C
Yi_0128,data/服饰2/民族服饰/彝族/彝族服饰 (213).jpeg,Yi,彝族,C
Yi_0129,data/服饰2/民族服饰/彝族/彝族服饰 (214).jpeg,Yi,彝族,C
Yi_0130,data/服饰2/民族服饰/彝族/彝族服饰 (215).jpeg,Yi,彝族,C
Yi_0131,data/服饰2/民族服饰/彝族/彝族服饰 (216).jpeg,Yi,彝族,C
Yi_0132,data/服饰2/民族服饰/彝族/彝族服饰 (217).jpeg,Yi,彝族,C
Yi_0133,data/服饰2/民族服饰/彝族/彝族服饰 (218).jpeg,Yi,彝族,C
Yi_0134,data/服饰2/民族服饰/彝族/彝族服饰 (219).jpeg,Yi,彝族,C
Yi_0135,data/服饰2/民族服饰/彝族/彝族服饰 (22).jpeg,Yi,彝族,C
Yi_0136,data/服饰2/民族服饰/彝族/彝族服饰 (220).jpeg,Yi,彝族,C
Yi_0137,data/服饰2/民族服饰/彝族/彝族服饰 (221).jpeg,Yi,彝族,C
Yi_0138,data/服饰2/民族服饰/彝族/彝族服饰 (222).jpeg,Yi,彝族,C
Yi_0139,data/服饰2/民族服饰/彝族/彝族服饰 (223).jpeg,Yi,彝族,C
Yi_0140,data/服饰2/民族服饰/彝族/彝族服饰 (224).jpeg,Yi,彝族,C
Yi_0141,data/服饰2/民族服饰/彝族/彝族服饰 (225).jpeg,Yi,彝族,C
Yi_0142,data/服饰2/民族服饰/彝族/彝族服饰 (226).jpeg,Yi,彝族,C
