image_id,group,cell,iconicness_loo,correct
Yi_0467,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0468,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0469,Yi,qwen2-vl-7b|zh,0.2222222222222222,0
Yi_0470,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0471,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0472,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0473,Yi,qwen2-vl-7b|zh,0.2222222222222222,0
Yi_0474,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0475,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0476,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0477,Yi,qwen2-vl-7b|zh,0.2222222222222222,1
Yi_0478,Yi,qwen2-vl-7b|zh,0.3333333333333333,0
Yi_0479,Yi,qwen2-vl-7b|zh,0.6666666666666666,1
Yi_0480,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0481,Yi,qwen2-vl-7b|zh,0.2222222222222222,0
Yi_0482,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0483,Yi,qwen2-vl-7b|zh,0.2222222222222222,1
Yi_0484,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0485,Yi,qwen2-vl-7b|zh,0.2222222222222222,1
Yi_0486,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0487,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0488,Yi,qwen2-vl-7b|zh,0.2222222222222222,0
Yi_0489,Yi,qwen2-vl-7b|zh,0.3333333333333333,0
Yi_0490,Yi,qwen2-vl-7b|zh,0.3333333333333333,0
Yi_0491,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0492,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0493,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0494,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0495,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0496,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0497,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0498,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0499,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0500,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0501,Yi,qwen2-vl-7b|zh,0.3333333333333333,0
Yi_0502,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0503,Yi,qwen2-vl-7b|zh,0.2222222222222222,0
Yi_0504,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0505,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0506,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0507,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0508,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0509,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0510,Yi,qwen2-vl-7b|zh,0.4444444444444444,0
Yi_0511,Yi,qwen2-vl-7b|zh,0.5555555555555556,0
Yi_0512,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0513,Yi,qwen2-vl-7b|zh,0.3333333333333333,1
Yi_0514,Yi,qwen2-vl-7b|zh,0.4444444444444444,0
Yi_0515,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0516,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0517,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0518,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0519,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0520,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0521,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0522,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0523,Yi,qwen2-vl-7b|zh,0.4444444444444444,0
Yi_0524,Yi,qwen2-vl-7b|zh,0.2222222222222222,0
Yi_0525,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0526,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0527,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0528,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0529,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0530,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0531,Yi,qwen2-vl-7b|zh,0.2222222222222222,0
Yi_0532,Yi,qwen2-vl-7b|zh,0.4444444444444444,0
Yi_0533,Yi,qwen2-vl-7b|zh,0.4444444444444444,0
Yi_0534,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0535,Yi,qwen2-vl-7b|zh,0.3333333333333333,0
Yi_0536,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0537,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0538,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0539,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0540,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0541,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0542,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0543,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0544,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0545,Yi,qwen2-vl-7b|zh,0.5555555555555556,1
Yi_0546,Yi,qwen2-vl-7b|zh,0.2222222222222222,0
Yi_0547,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0548,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0549,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0550,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0551,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0552,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0553,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0554,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0555,Yi,qwen2-vl-7b|zh,0.3333333333333333,0
Yi_0556,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0557,Yi,qwen2-vl-7b|zh,0.3333333333333333,1
Yi_0558,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0559,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0560,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0561,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0562,Yi,qwen2-vl-7b|zh,0.3333333333333333,0
Yi_0563,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0564,Yi,qwen2-vl-7b|zh,0.2222222222222222,0
Yi_0565,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0566,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0567,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0568,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0569,Yi,qwen2-vl-7b|zh,0.2222222222222222,0
Yi_0570,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0571,Yi,qwen2-vl-7b|zh,0.2222222222222222,0
Yi_0572,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0573,Yi,qwen2-vl-7b|zh,0.2222222222222222,0
Yi_0574,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0575,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0576,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0577,Yi,qwen2-vl-7b|zh,0.2222222222222222,0
Yi_0578,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0579,Yi,qwen2-vl-7b|zh,0.5555555555555556,0
Yi_0580,Yi,qwen2-vl-7b|zh,0.4444444444444444,0
Yi_0581,Yi,qwen2-vl-7b|zh,0.6666666666666666,0
Yi_0582,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0583,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0584,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0585,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0586,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0587,Yi,qwen2-vl-7b|zh,0.2222222222222222,0
Yi_0588,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0589,Yi,qwen2-vl-7b|zh,0.3333333333333333,0
Yi_0590,Yi,qwen2-vl-7b|zh,0.5555555555555556,1
Yi_0591,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0592,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0593,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0594,Yi,qwen2-vl-7b|zh,0.3333333333333333,0
Yi_0595,Yi,qwen2-vl-7b|zh,0.3333333333333333,0
Yi_0596,Yi,qwen2-vl-7b|zh,0.2222222222222222,0
Yi_0597,Yi,qwen2-vl-7b|zh,0.1111111111111111,0
Yi_0598,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0599,Yi,qwen2-vl-7b|zh,0.0,0
Yi_0600,Yi,qwen2-vl-7b|zh,0.0,0
Dong_0001,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0002,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0003,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0004,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0005,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0006,Dong,qwen2.5-vl-7b|en,0.4444444444444444,0
Dong_0007,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0008,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0009,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0010,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0011,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0012,Dong,qwen2.5-vl-7b|en,0.4444444444444444,1
Dong_0013,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0014,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0015,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0016,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0017,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0018,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0019,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0020,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0021,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0022,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0023,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0024,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0025,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0026,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0027,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0028,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0029,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0030,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0031,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0032,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0033,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0034,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0035,Dong,qwen2.5-vl-7b|en,0.6666666666666666,1
Dong_0036,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0037,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0038,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0039,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0040,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0041,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0042,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0043,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0044,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0045,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0046,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0047,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0048,Dong,qwen2.5-vl-7b|en,0.3333333333333333,1
Dong_0049,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0050,Dong,qwen2.5-vl-7b|en,0.4444444444444444,0
Dong_0051,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0052,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0053,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0054,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0055,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0056,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0057,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0058,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0059,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0060,Dong,qwen2.5-vl-7b|en,0.4444444444444444,0
Dong_0061,Dong,qwen2.5-vl-7b|en,0.5555555555555556,1
Dong_0062,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0063,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0064,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0065,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0066,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0067,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0068,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0069,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0070,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0071,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0072,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0073,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0074,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0075,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0076,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0077,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0078,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0079,Dong,qwen2.5-vl-7b|en,0.4444444444444444,1
Dong_0080,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0081,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0082,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0083,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0084,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0085,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0086,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0087,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0088,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0089,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0090,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0091,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0092,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0093,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0094,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0095,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0096,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0097,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0098,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0099,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0100,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0101,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0102,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0103,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0104,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0105,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0106,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0107,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0108,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0109,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0110,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0111,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0112,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0113,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0114,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0115,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0116,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0117,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0118,Dong,qwen2.5-vl-7b|en,0.4444444444444444,0
Dong_0119,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0120,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0121,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0122,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0123,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0124,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0125,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0126,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0127,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0128,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0129,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0130,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0131,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0132,Dong,qwen2.5-vl-7b|en,0.2222222222222222,1
Dong_0133,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0134,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0135,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0136,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0137,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0138,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0139,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0140,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0141,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0142,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0143,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0144,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0145,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0146,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0147,Dong,qwen2.5-vl-7b|en,0.3333333333333333,1
Dong_0148,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0149,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0150,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0151,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0152,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0153,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0154,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0155,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0156,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0157,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0158,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0159,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0160,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0161,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0162,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0163,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0164,Dong,qwen2.5-vl-7b|en,0.4444444444444444,0
Dong_0165,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0166,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0167,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0168,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0169,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0170,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0171,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0172,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0173,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0174,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0175,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0176,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0177,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0178,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0179,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0180,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0181,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0182,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0183,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0184,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0185,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0186,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0187,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0188,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0189,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0190,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0191,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0192,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0193,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0194,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0195,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0196,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0197,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0198,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0199,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0200,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0201,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0202,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0203,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0204,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0205,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0206,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0207,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0208,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0209,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0210,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0211,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0212,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0213,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0214,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0215,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0216,Dong,qwen2.5-vl-7b|en,0.4444444444444444,0
Dong_0217,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0218,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0219,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0220,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0221,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0222,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0223,Dong,qwen2.5-vl-7b|en,0.4444444444444444,1
Dong_0224,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0225,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0226,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0227,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0228,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0229,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0230,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0231,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0232,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0233,Dong,qwen2.5-vl-7b|en,0.4444444444444444,0
Dong_0234,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0235,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0236,Dong,qwen2.5-vl-7b|en,0.4444444444444444,0
Dong_0237,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0238,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0239,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0240,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0241,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0242,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0243,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0244,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0245,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0246,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0247,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0248,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0249,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0250,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0251,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0252,Dong,qwen2.5-vl-7b|en,0.1111111111111111,0
Dong_0253,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0254,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0255,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0256,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0257,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0258,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0259,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0260,Dong,qwen2.5-vl-7b|en,0.0,0
Dong_0261,Dong,qwen2.5-vl-7b|en,0.3333333333333333,0
Dong_0262,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0263,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0264,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
Dong_0265,Dong,qwen2.5-vl-7b|en,0.2222222222222222,0
